,时间,东铁匠营街道,东铁匠营街道_root,相对偏差
565,2018-11-24 11:00:00,67.33760687199307,66.5,0.01259559206004623
567,2018-11-24 09:00:00,40.81815355784916,32.2,0.26764452043009795
568,2018-11-24 08:00:00,39.14967382671558,40.8,0.040449170913833814
569,2018-11-24 07:00:00,30.434222516119963,34.7,0.12293306869971296
570,2018-11-24 06:00:00,38.25810985210174,45.4,0.15731035568057838
571,2018-11-24 05:00:00,50.112639221143965,54.7,0.08386399961345589
572,2018-11-24 04:00:00,70.88229050325283,63.8,0.11100768813875918
573,2018-11-24 03:00:00,78.29816232035714,72.4,0.08146633039167306
574,2018-11-24 02:00:00,85.26930448045826,77.7,0.09741704608054384
575,2018-11-24 01:00:00,83.05384722135915,73.8,0.1253908837582541
576,2018-11-24 00:00:00,86.47647954581508,65.2,0.32632637340207177
577,2018-11-23 23:00:00,80.3069727521227,69.6,0.15383581540406194
578,2018-11-23 22:00:00,92.98592831118289,77.4,0.2013685828318202
579,2018-11-23 21:00:00,90.13402756854155,72.1,0.2501252089950286
580,2018-11-23 20:00:00,88.06646458705862,66.1,0.3323217032837916
581,2018-11-23 19:00:00,85.52280342321531,69.6,0.2287759112530936
582,2018-11-23 18:00:00,85.6821425508011,71.2,0.20340087852248737
583,2018-11-23 17:00:00,84.78131524274143,73.5,0.1534872822141691
584,2018-11-23 16:00:00,72.76059601811518,66.2,0.09910265888391506
585,2018-11-23 15:00:00,62.07918323435327,60.7,0.022721305343546463
586,2018-11-23 14:00:00,52.825279619931436,56.7,0.06833722010702939
587,2018-11-23 13:00:00,44.40983392504626,51.6,0.13934430377817333
588,2018-11-23 12:00:00,39.41759633971138,47.1,0.16310835796791126
589,2018-11-23 11:00:00,33.56963626518863,44.8,0.2506777619377538
590,2018-11-23 10:00:00,44.412052546080645,48.9,0.09177806654231807
591,2018-11-23 09:00:00,54.87062611791115,52.4,0.047149353395251
592,2018-11-23 08:00:00,65.73631011845669,58.9,0.11606638571233764
593,2018-11-23 07:00:00,71.07532353244991,60.5,0.1747987360735523
594,2018-11-23 06:00:00,75.56065521262951,65.6,0.15183925629008413
595,2018-11-23 05:00:00,75.75125646175863,66.6,0.1374062531795591
596,2018-11-23 04:00:00,67.47917897177847,58.1,0.16143165183783934
597,2018-11-23 03:00:00,67.60666198981342,63.9,0.05800722988753395
598,2018-11-23 02:00:00,67.79512514704598,63.1,0.07440768854272549
599,2018-11-23 01:00:00,63.0512548158844,60.1,0.04910573736912474
600,2018-11-23 00:00:00,55.47128785690975,55.6,0.0023149666023427064
601,2018-11-22 23:00:00,43.963416253995355,50.8,0.13457842019694177
602,2018-11-22 22:00:00,42.133859567241835,48.5,0.1312606274795498
603,2018-11-22 21:00:00,39.3005086876704,45.7,0.1400326326549147
604,2018-11-22 20:00:00,37.01827467582694,44.8,0.17369922598600582
