,时间,长辛店,长辛店_root,相对偏差
562,2018-11-24 14:00:00,98.45288351402706,97.7,0.00770607486209889
563,2018-11-24 13:00:00,113.69966138391308,102.1,0.11361078730571095
564,2018-11-24 12:00:00,91.70215322653678,93.6,0.020276140742128364
565,2018-11-24 11:00:00,86.45352680599957,71.5,0.20914023504894508
566,2018-11-24 10:00:00,71.90527998162904,73.7,0.02435169631439575
567,2018-11-24 09:00:00,85.78381940282785,84.3,0.017601653651575896
568,2018-11-24 08:00:00,83.07480356892626,66.0,0.25870914498373115
569,2018-11-24 07:00:00,77.99175322440041,78.1,0.001386002248394138
570,2018-11-24 06:00:00,66.7557246356893,67.4,0.009558981666330875
571,2018-11-24 05:00:00,71.90967957146422,72.5,0.008142350738424495
572,2018-11-24 04:00:00,74.89454102997479,71.8,0.04309945724198875
573,2018-11-24 03:00:00,79.80068331045743,101.4,0.2130110127173824
574,2018-11-24 02:00:00,115.44717008510275,102.9,0.12193556934016277
575,2018-11-24 01:00:00,108.24848955237073,100.5,0.07709939853105202
576,2018-11-24 00:00:00,113.33231711825063,110.2,0.028423930292655407
577,2018-11-23 23:00:00,118.56492044274208,111.9,0.05956139805846356
578,2018-11-23 22:00:00,107.89852610186635,102.2,0.05575857242530674
579,2018-11-23 21:00:00,99.9585587150796,96.9,0.03156407342703404
580,2018-11-23 20:00:00,103.04691261030209,102.6,0.004355873394757238
581,2018-11-23 19:00:00,102.23728453960642,105.1,0.0272380157982262
582,2018-11-23 18:00:00,98.80779179921821,99.0,0.0019414969775938587
583,2018-11-23 17:00:00,91.88765491156919,86.3,0.06474687035422004
584,2018-11-23 16:00:00,87.56197189901782,70.6,0.2402545594761732
585,2018-11-23 15:00:00,61.38932207478602,60.1,0.021452946335873895
586,2018-11-23 14:00:00,55.086670334087394,59.7,0.0772752037841308
587,2018-11-23 13:00:00,56.47861871565111,55.8,0.01216162572851455
588,2018-11-23 12:00:00,52.88656492828478,56.1,0.05728048256176871
589,2018-11-23 11:00:00,50.4477896428654,66.1,0.2367959206828229
590,2018-11-23 10:00:00,55.06032470176954,58.7,0.06200468991874727
591,2018-11-23 09:00:00,51.13545504071947,52.1,0.018513338949722277
592,2018-11-23 08:00:00,46.02404965218369,51.3,0.10284503601981103
593,2018-11-23 07:00:00,50.0708902134713,43.6,0.14841491315301147
594,2018-11-23 06:00:00,47.47981645216324,52.7,0.0990547162777374
595,2018-11-23 05:00:00,49.930004931732675,65.2,0.2342023783476584
596,2018-11-23 04:00:00,68.10559606293516,83.3,0.18240580956860547
597,2018-11-23 03:00:00,87.16630313106566,105.0,0.16984473208508893
598,2018-11-23 02:00:00,93.32579025376097,108.6,0.14064649858415307
599,2018-11-23 01:00:00,94.82005011690745,100.5,0.056516914259627335
600,2018-11-23 00:00:00,105.57610612176673,93.5,0.12915621520606127
601,2018-11-22 23:00:00,91.64546222431512,89.4,0.025117027117618783
602,2018-11-22 22:00:00,88.27874558649889,76.2,0.15851372160759689
603,2018-11-22 21:00:00,74.29030831112716,62.7,0.18485340209134227
604,2018-11-22 20:00:00,61.950092494713786,57.5,0.0773929129515441
605,2018-11-22 19:00:00,49.18133948039837,44.6,0.10272061615242982
606,2018-11-22 18:00:00,36.181587168077634,34.6,0.04571061179415123
617,2018-11-22 07:00:00,14.457011201423413,31.5,0.5410472634468758
618,2018-11-22 06:00:00,30.657737184445605,32.2,0.047896360731503045
619,2018-11-22 05:00:00,34.45423427206919,39.6,0.1299435789881517
620,2018-11-22 04:00:00,27.39597504806819,53.8,0.49078113293553544
621,2018-11-22 03:00:00,42.635303860489195,64.0,0.33382337717985633
622,2018-11-22 02:00:00,42.08302341130402,86.1,0.5112308546886873
623,2018-11-22 01:00:00,49.72608577455062,64.7,0.23143607767309712
624,2018-11-22 00:00:00,43.88120155599319,60.0,0.2686466407334469
625,2018-11-21 23:00:00,54.48647294238872,54.4,0.0015895761468515451
626,2018-11-21 22:00:00,56.01250812584953,53.5,0.04696276870746782
627,2018-11-21 21:00:00,51.68029193946562,58.2,0.1120224752669138
628,2018-11-21 20:00:00,41.336479204026105,52.5,0.2126384913518837
629,2018-11-21 19:00:00,39.5213917551615,36.0,0.09781643764337507
649,2018-11-20 23:00:00,32.72480673672848,50.5,0.3519840250152776
650,2018-11-20 22:00:00,45.61488506967764,66.1,0.3099109671758299
651,2018-11-20 21:00:00,57.80743533748321,61.1,0.05388812868276249
652,2018-11-20 20:00:00,50.36003229071223,68.4,0.26374221797204345
653,2018-11-20 19:00:00,45.97111637315685,62.5,0.26446213802949037
654,2018-11-20 18:00:00,37.32498992312733,47.7,0.21750545234533897
661,2018-11-20 11:00:00,25.951961561142987,36.4,0.2870340230455223
663,2018-11-20 09:00:00,34.554319888490326,47.0,0.26480170450020585
664,2018-11-20 08:00:00,49.32919346596099,49.1,0.004667891363767603
665,2018-11-20 07:00:00,64.09509727138766,63.2,0.014162931509298341
666,2018-11-20 06:00:00,72.2766198586299,63.1,0.14542979173739934
667,2018-11-20 05:00:00,67.9058929362697,59.4,0.1431968507789511
668,2018-11-20 04:00:00,59.201697007519975,60.6,0.023074306806601094
669,2018-11-20 03:00:00,56.173295551337944,55.6,0.010311071067229179
670,2018-11-20 02:00:00,56.99219471454886,55.4,0.028739976796910833
671,2018-11-20 01:00:00,56.943450193018265,59.0,0.034856776389520935
672,2018-11-20 00:00:00,56.80762966064606,64.0,0.11238078655240535
673,2018-11-19 23:00:00,58.868741018167725,65.9,0.10669588743296328
674,2018-11-19 22:00:00,65.89397615972754,66.6,0.010600958562649412
676,2018-11-19 20:00:00,88.44153687146752,94.8,0.06707239587059576
677,2018-11-19 19:00:00,118.84566896653084,117.5,0.011452501842815637
678,2018-11-19 18:00:00,108.37726759415185,98.5,0.10027682836702381
679,2018-11-19 17:00:00,100.41104299040161,87.8,0.14363374704329857
710,2018-11-18 10:00:00,22.150827864126374,36.7,0.3964352080619517
711,2018-11-18 09:00:00,25.4420415223597,38.2,0.3339779706188561
712,2018-11-18 08:00:00,48.118981373393645,50.4,0.045258306083459404
713,2018-11-18 07:00:00,63.367771531381436,48.4,0.3092514779211041
714,2018-11-18 06:00:00,64.97609825004021,44.4,0.46342563626216693
715,2018-11-18 05:00:00,64.57343094026943,54.4,0.18701159816671753
716,2018-11-18 04:00:00,64.38885303111213,61.6,0.04527358816740475
717,2018-11-18 03:00:00,77.94201063520707,64.3,0.21216190723494668
718,2018-11-18 02:00:00,83.11922855789187,81.7,0.017371218578847856
719,2018-11-18 01:00:00,84.21622464785553,90.1,0.06530272310926158
720,2018-11-18 00:00:00,78.95867495366974,85.6,0.0775855729711478
